GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
597,-2010.9824,-18930.0086,-3464.6647,87.85096704,-20940.991,-3376.81373296,-24317.804733
598,-2031.5155,-19027.9636,-3411.1854,89.50733928,-21059.4791,-3321.67806072,-24381.1571607
599,-2013.5033,-19042.7449,-3441.515,88.2501984,-21056.2482,-3353.2648016,-24409.5130016
600,-1986.8991,-19050.3789,-3408.517,87.08506632,-21037.278,-3321.43193368,-24358.7099337
601,-2005.9024,-19022.3589,-3423.4842,88.90737552,-21028.2613,-3334.57682448,-24362.8381245
602,-2005.7948,-19043.5269,-3438.5836,89.50759992,-21049.3217,-3349.07600008,-24398.3977001
603,-2034.683,-19040.4246,-3408.6209,87.37815024,-21075.1076,-3321.24274976,-24396.3503498
604,-1995.9411,-18995.8758,-3425.747,88.75726992,-20991.8169,-3336.98973008,-24328.8066301
605,-1998.9289,-19018.9649,-3439.1841,88.33467456,-21017.8938,-3350.84942544,-24368.7432254
606,-2001.0649,-19046.4925,-3401.8992,88.8654564,-21047.5574,-3313.0337436,-24360.5911436
607,-1985.7803,-19036.772,-3404.5064,88.50344976,-21022.5523,-3316.00295024,-24338.5552502
608,-2038.0612,-18997.656,-3405.4525,87.49057824,-21035.7172,-3317.96192176,-24353.6791218
609,-2010.7288,-19027.0395,-3428.174,89.26812432,-21037.7683,-3338.90587568,-24376.6741757
610,-1996.28,-19087.3908,-3393.8095,88.55040672,-21083.6708,-3305.25909328,-24388.9298933
611,-2023.3554,-18982.7385,-3478.6939,88.89303672,-21006.0939,-3389.80086328,-24395.8947633
612,-2021.8479,-18932.2506,-3487.595,89.28377928,-20954.0985,-3398.31122072,-24352.4097207
613,-2024.4737,-19002.5408,-3446.771,87.05038968,-21027.0145,-3359.72061032,-24386.7351103
614,-2006.0139,-19101.0741,-3384.0372,88.02034704,-21107.088,-3296.01685296,-24403.104853
615,-2003.1172,-19069.3763,-3429.7762,88.97543568,-21072.4935,-3340.80076432,-24413.2942643
616,-1982.8006,-18995.4909,-3424.5661,90.24971544,-20978.2915,-3334.31638456,-24312.6078846
617,-2009.8156,-18954.1952,-3452.6282,87.32283912,-20964.0108,-3365.30536088,-24329.3161609
618,-1970.8909,-19076.3542,-3415.5705,89.49895416,-21047.2451,-3326.07154584,-24373.3166458
619,-2002.5775,-19023.8831,-3438.2788,89.56126584,-21026.4606,-3348.71753416,-24375.1781342
620,-2033.8179,-18969.5553,-3440.8015,89.30026224,-21003.3732,-3351.50123776,-24354.8744378
621,-1984.9794,-19100.7846,-3432.9963,89.62516368,-21085.764,-3343.37113632,-24429.1351363
622,-1988.6708,-19077.9044,-3403.6854,89.42235624,-21066.5752,-3314.26304376,-24380.8382438
623,-2022.1985,-19031.3234,-3410.0935,86.9106636,-21053.5219,-3323.1828364,-24376.7047364
624,-2006.399,-19074.4437,-3371.0817,89.04884976,-21080.8427,-3282.03285024,-24362.8755502
625,-2043.0917,-19062.7129,-3434.104,88.03779336,-21105.8046,-3346.06620664,-24451.8708066
626,-1992.1317,-19173.8719,-3341.4681,86.45724072,-21166.0036,-3255.01085928,-24421.0144593
627,-2004.5884,-19167.345,-3366.2016,87.45582672,-21171.9334,-3278.74577328,-24450.6791733
628,-2024.2467,-19082.4148,-3406.8403,88.31060712,-21106.6615,-3318.52969288,-24425.1911929
629,-1990.2296,-19204.2668,-3373.3474,89.16879096,-21194.4964,-3284.17860904,-24478.675009
630,-2023.7279,-19003.39,-3450.5351,87.68434896,-21027.1179,-3362.85075104,-24389.968651
631,-2002.2822,-19047.1724,-3477.7213,89.31520368,-21049.4546,-3388.40609632,-24437.8606963
632,-1991.5822,-19001.5944,-3461.6419,88.84664928,-20993.1766,-3372.79525072,-24365.9718507
633,-2009.7529,-19070.7206,-3411.4191,89.26826328,-21080.4735,-3322.15083672,-24402.6243367
634,-2025.3018,-19043.1154,-3449.5716,85.65930504,-21068.4172,-3363.91229496,-24432.329495
635,-2011.7983,-19054.4796,-3412.818,86.31981648,-21066.2779,-3326.49818352,-24392.7760835
636,-2014.4563,-19182.9091,-3312.0236,88.76608848,-21197.3654,-3223.25751152,-24420.6229115
637,-2044.6893,-19088.489,-3345.9621,88.06315896,-21133.1783,-3257.89894104,-24391.077241
638,-2033.0052,-19229.4648,-3319.1082,87.4482624,-21262.47,-3231.6599376,-24494.1299376
639,-1972.0172,-19112.5801,-3341.5385,88.34587416,-21084.5973,-3253.19262584,-24337.7899258
640,-2016.9924,-19112.8218,-3347.3882,86.90430528,-21129.8142,-3260.48389472,-24390.2980947
641,-2016.6255,-19204.5034,-3283.891,87.09891048,-21221.1289,-3196.79208952,-24417.9209895
642,-2007.5047,-19132.3824,-3363.3146,88.18371288,-21139.8871,-3275.13088712,-24415.0179871
643,-2013.0161,-19107.3701,-3385.3151,87.87565944,-21120.3862,-3297.43944056,-24417.8256406
644,-2012.4173,-19115.3588,-3372.7689,88.01489448,-21127.7761,-3284.75400552,-24412.5301055
645,-1980.9129,-19027.1732,-3450.4249,89.545068,-21008.0861,-3360.879832,-24368.965932
646,-2000.8146,-19051.8973,-3422.2161,89.17370136,-21052.7119,-3333.04239864,-24385.7542986
647,-2034.0546,-19101.9285,-3373.9229,87.94822032,-21135.9831,-3285.97467968,-24421.9577797
648,-2010.6988,-19182.0179,-3310.075,86.90625792,-21192.7167,-3223.16874208,-24415.8854421
649,-1975.3394,-19183.5189,-3358.5857,89.15726016,-21158.8583,-3269.42843984,-24428.2867398
650,-1986.1588,-19187.0442,-3357.7332,87.13049256,-21173.203,-3270.60270744,-24443.8057074
651,-1998.9251,-19160.6776,-3371.2989,87.0203772,-21159.6027,-3284.2785228,-24443.8812228
652,-2011.8255,-19132.4908,-3358.3733,88.9523388,-21144.3163,-3269.4209612,-24413.7372612
653,-1996.032,-19126.5653,-3354.7942,90.40410144,-21122.5973,-3264.39009856,-24386.9873986
654,-2015.3159,-19154.4432,-3383.0638,89.52602544,-21169.7591,-3293.53777456,-24463.2968746
655,-1974.4079,-19184.3692,-3343.1577,88.3663848,-21158.7771,-3254.7913152,-24413.5684152
656,-1983.6377,-19151.323,-3382.5391,88.59270888,-21134.9607,-3293.94639112,-24428.9070911
657,-1984.0759,-19115.5826,-3353.0834,88.80918552,-21099.6585,-3264.27421448,-24363.9327145
658,-1993.7758,-19034.9369,-3417.9874,90.83299968,-21028.7127,-3327.15440032,-24355.8671003
659,-1977.6574,-19086.0823,-3429.9051,88.83778896,-21063.7397,-3341.06731104,-24404.807011
660,-2004.7117,-18956.6646,-3447.9217,91.31518368,-20961.3763,-3356.60651632,-24317.9828163
661,-2001.4556,-19034.1688,-3399.1395,88.29933264,-21035.6244,-3310.84016736,-24346.4645674
662,-2012.1001,-19032.1724,-3429.9644,88.71138864,-21044.2725,-3341.25301136,-24385.5255114
663,-2029.7176,-19102.4695,-3363.4958,89.29082016,-21132.1871,-3274.20497984,-24406.3920798
664,-1996.3188,-19040.4809,-3412.6442,87.65124696,-21036.7997,-3324.99295304,-24361.792653
665,-2008.1585,-19111.0357,-3318.7431,86.6466216,-21119.1942,-3232.0964784,-24351.2906784
666,-1992.3688,-19124.5639,-3338.062,87.7199148,-21116.9327,-3250.3420852,-24367.2747852
667,-2021.2839,-19014.2569,-3435.2102,88.95823632,-21035.5408,-3346.25196368,-24381.7927637
668,-2015.2717,-18967.6033,-3479.2833,89.93682216,-20982.875,-3389.34647784,-24372.2214778
669,-2006.243,-18958.3224,-3428.4492,89.26733592,-20964.5654,-3339.18186408,-24303.7472641
670,-2022.9238,-19009.0534,-3428.6416,89.36084376,-21031.9772,-3339.28075624,-24371.2579562
671,-2005.4853,-19050.5781,-3400.8098,89.555706,-21056.0634,-3311.254094,-24367.317494
672,-1992.7832,-19106.4655,-3351.8457,89.49263544,-21099.2487,-3262.35306456,-24361.6017646
673,-2005.6556,-18992.8723,-3429.5127,89.1351648,-20998.5279,-3340.3775352,-24338.9054352
674,-1980.9813,-19030.4556,-3389.9309,91.5357096,-21011.4369,-3298.3951904,-24309.8320904
675,-2016.1446,-19000.4065,-3413.5924,88.400142,-21016.5511,-3325.192258,-24341.743358
676,-2015.3058,-19103.0982,-3374.634,88.30601352,-21118.404,-3286.32798648,-24404.7319865
677,-1985.6004,-19061.9507,-3403.7734,88.78673808,-21047.5511,-3314.98666192,-24362.5377619
678,-1946.121,-19155.8942,-3358.8562,91.22166648,-21102.0152,-3267.63453352,-24369.6497335
679,-2010.3795,-19190.3099,-3314.7223,87.10636104,-21200.6894,-3227.61593896,-24428.305339
680,-2001.7493,-19092.8404,-3376.4414,89.26693632,-21094.5897,-3287.17446368,-24381.7641637
681,-1996.708,-19067.5558,-3405.3312,89.63910648,-21064.2638,-3315.69209352,-24379.9558935
682,-2000.6785,-19076.2053,-3413.9273,88.71261048,-21076.8838,-3325.21468952,-24402.0984895
683,-2001.6132,-19143.5982,-3341.1147,89.59837824,-21145.2114,-3251.51632176,-24396.7277218
684,-2006.5861,-19105.5968,-3404.4523,89.60343696,-21112.1829,-3314.84886304,-24427.031763
685,-2001.6352,-19048.5595,-3414.9937,88.8858144,-21050.1947,-3326.1078856,-24376.3025856
686,-1980.3796,-19138.9258,-3360.0743,89.60195592,-21119.3054,-3270.47234408,-24389.7777441
687,-1983.7964,-19081.3809,-3376.1507,88.75647216,-21065.1773,-3287.39422784,-24352.5715278
688,-1991.5735,-19090.8958,-3374.0329,88.48909656,-21082.4693,-3285.54380344,-24368.0131034
689,-2021.1062,-19132.5174,-3332.1317,86.67535968,-21153.6236,-3245.45634032,-24399.0799403
690,-2010.4404,-19139.1821,-3346.9814,89.1953136,-21149.6225,-3257.7860864,-24407.4085864
691,-2017.4513,-19086.2158,-3346.1762,87.33772944,-21103.6671,-3258.83847056,-24362.5055706
692,-1981.4052,-19152.8223,-3307.4055,88.557264,-21134.2275,-3218.848236,-24353.075736
693,-1976.6425,-19268.3412,-3249.9361,87.5085192,-21244.9837,-3162.4275808,-24407.4112808
694,-1978.7035,-19219.9638,-3288.3464,87.25315248,-21198.6673,-3201.09324752,-24399.7605475
695,-1950.4254,-19242.6748,-3299.1613,90.15148584,-21193.1002,-3209.00981416,-24402.1100142
696,-1995.0406,-19209.4241,-3288.4873,87.02068032,-21204.4647,-3201.46661968,-24405.9313197
697,-1988.3678,-19095.005,-3351.1932,87.62577696,-21083.3728,-3263.56742304,-24346.940223
698,-2001.8416,-19118.6798,-3362.1311,88.7341428,-21120.5214,-3273.3969572,-24393.9183572
699,-1960.1535,-19179.2503,-3361.6308,90.7498188,-21139.4038,-3270.8809812,-24410.2847812
700,-1971.8604,-19130.1686,-3342.8695,89.65462176,-21102.029,-3253.21487824,-24355.2438782
701,-1993.8664,-19115.5067,-3360.4457,89.42299848,-21109.3731,-3271.02270152,-24380.3958015
702,-2014.7481,-19143.0121,-3343.128,87.79860504,-21157.7602,-3255.32939496,-24413.089595
703,-1984.8029,-19123.2651,-3365.4304,88.65607104,-21108.068,-3276.77432896,-24384.842329
704,-1965.6747,-19109.6699,-3355.2336,88.19912736,-21075.3446,-3267.03447264,-24342.3790726
705,-2008.8411,-19146.3805,-3349.2649,87.01895592,-21155.2216,-3262.24594408,-24417.4675441
706,-2021.8211,-19160.0301,-3325.6511,86.27250816,-21181.8512,-3239.37859184,-24421.2297918
707,-1985.8759,-19201.9861,-3285.353,86.16415824,-21187.862,-3199.18884176,-24387.0508418
708,-2020.9297,-19124.1385,-3319.2021,86.51559816,-21145.0682,-3232.68650184,-24377.7547018
709,-2000.8161,-19195.9014,-3313.5918,88.696026,-21196.7175,-3224.895774,-24421.613274
710,-1997.9732,-19125.5863,-3335.0709,87.94745136,-21123.5595,-3247.12344864,-24370.6829486
711,-2021.4438,-19071.2356,-3358.588,87.41755728,-21092.6794,-3271.17044272,-24363.8498427
712,-2027.2851,-19059.5563,-3397.286,86.82512112,-21086.8414,-3310.46087888,-24397.3022789
713,-2001.4922,-19114.4586,-3390.8545,89.36503128,-21115.9508,-3301.48946872,-24417.4402687
714,-1995.4932,-19089.5066,-3371.4704,88.91478432,-21084.9998,-3282.55561568,-24367.5554157
715,-2025.9751,-19033.6846,-3398.5273,89.03194632,-21059.6597,-3309.49535368,-24369.1550537
716,-1993.8413,-19066.5096,-3360.3696,88.60079016,-21060.3509,-3271.76880984,-24332.1197098
717,-2001.6853,-19117.0592,-3373.784,88.76097792,-21118.7445,-3285.02302208,-24403.7675221
718,-1948.7301,-19118.6223,-3369.9756,91.09965384,-21067.3524,-3278.87594616,-24346.2283462
719,-1995.5228,-19029.6054,-3387.6366,89.98704288,-21025.1282,-3297.64955712,-24322.7777571
720,-2021.2633,-19042.2976,-3372.3468,89.41989888,-21063.5609,-3282.92690112,-24346.4878011
721,-1983.2795,-19116.7792,-3337.2188,88.63488144,-21100.0587,-3248.58391856,-24348.6426186
722,-1980.9304,-19154.9037,-3326.4156,90.44180136,-21135.8341,-3235.97379864,-24371.8078986
723,-2004.0062,-19131.7064,-3345.5872,88.58358576,-21135.7126,-3257.00361424,-24392.7162142
724,-1988.9053,-19253.0002,-3272.3611,89.24979456,-21241.9055,-3183.11130544,-24425.0168054
725,-2003.2544,-19267.0974,-3250.3588,86.73756192,-21270.3518,-3163.62123808,-24433.9730381
726,-1999.3455,-19294.8107,-3232.9289,86.66169696,-21294.1562,-3146.26720304,-24440.423403
727,-2033.3332,-19270.282,-3248.7428,86.41709064,-21303.6152,-3162.32570936,-24465.9409094
728,-2019.9809,-19253.1182,-3251.5003,86.0982156,-21273.0991,-3165.4020844,-24438.5011844
729,-1991.9892,-19308.8549,-3247.8295,87.69588192,-21300.8441,-3160.13361808,-24460.9777181
730,-1983.6161,-19287.4744,-3214.3077,86.76175248,-21271.0905,-3127.54594752,-24398.6364475
731,-2025.0796,-19295.0241,-3210.74,87.13744992,-21320.1037,-3123.60255008,-24443.7062501
732,-1978.8146,-19224.0563,-3251.979,87.51291408,-21202.8709,-3164.46608592,-24367.3369859
733,-2035.2091,-19243.1973,-3288.6113,85.92586704,-21278.4064,-3202.68543296,-24481.091833
734,-2025.4451,-19208.5611,-3304.0252,84.86029296,-21234.0062,-3219.16490704,-24453.171107
735,-2036.9649,-19109.2652,-3346.6681,86.68905624,-21146.2301,-3259.97904376,-24406.2091438
736,-1983.6392,-19215.0315,-3285.5709,87.3400968,-21198.6707,-3198.2308032,-24396.9015032
737,-2012.782,-19219.1781,-3289.0491,88.69193064,-21231.9601,-3200.35716936,-24432.3172694
738,-2029.6593,-19125.4089,-3359.8004,87.29005968,-21155.0682,-3272.51034032,-24427.5785403
739,-1988.8555,-19102.392,-3353.6994,89.65511136,-21091.2475,-3264.04428864,-24355.2917886
740,-1996.2372,-19152.5851,-3288.2026,87.96094488,-21148.8223,-3200.24165512,-24349.0639551
741,-2001.2002,-19150.7301,-3343.5407,88.8198048,-21151.9303,-3254.7208952,-24406.6511952
742,-1985.8096,-19157.508,-3312.834,88.1928,-21143.3176,-3224.6412,-24367.9588
743,-2020.2,-19131.163,-3311.6085,87.56127864,-21151.363,-3224.04722136,-24375.4102214
744,-2010.7485,-19115.8247,-3347.9689,86.4069588,-21126.5732,-3261.5619412,-24388.1351412
745,-2016.5339,-19101.3133,-3357.6075,89.48212704,-21117.8472,-3268.12537296,-24385.972573
746,-2014.4213,-18969.3813,-3389.0659,88.99684992,-20983.8026,-3300.06905008,-24283.8716501
747,-1989.1023,-19063.7899,-3420.5887,89.52599664,-21052.8922,-3331.06270336,-24383.9549034
748,-1998.4504,-19013.2762,-3383.8172,88.4026368,-21011.7266,-3295.4145632,-24307.1411632
749,-2000.7965,-19089.8902,-3385.1534,89.31160656,-21090.6867,-3295.84179344,-24386.5284934
750,-2022.5039,-19115.8344,-3340.1009,88.43116032,-21138.3383,-3251.66973968,-24390.0080397
751,-1999.5393,-19136.1203,-3333.4602,87.14546496,-21135.6596,-3246.31473504,-24381.974335
752,-2006.3737,-19096.4649,-3337.9431,87.32428632,-21102.8386,-3250.61881368,-24353.4574137
753,-1984.7069,-19105.5022,-3306.1302,89.14027608,-21090.2091,-3216.98992392,-24307.1990239
754,-1983.7206,-19059.6248,-3352.1855,90.63581544,-21043.3454,-3261.54968456,-24304.8950846
755,-1982.7481,-19140.4091,-3331.7235,91.14885288,-21123.1572,-3240.57464712,-24363.7318471
756,-1990.1992,-19186.0318,-3305.3695,88.7455332,-21176.231,-3216.6239668,-24392.8549668
757,-2003.5233,-19122.1758,-3303.4761,87.82737264,-21125.6991,-3215.64872736,-24341.3478274
758,-1977.6889,-19138.0152,-3324.743,89.94337128,-21115.7041,-3234.79962872,-24350.5037287
759,-2005.7173,-19142.1684,-3319.4224,89.01853128,-21147.8857,-3230.40386872,-24378.2895687
760,-1996.9492,-19091.9346,-3361.208,88.99470792,-21088.8838,-3272.21329208,-24361.0970921
761,-1977.8604,-19019.0332,-3394.2304,88.85647944,-20996.8936,-3305.37392056,-24302.2675206
762,-1995.6122,-19076.5516,-3364.7064,89.96257008,-21072.1638,-3274.74382992,-24346.9076299
763,-2007.349,-19130.5428,-3317.9565,89.88773688,-21137.8918,-3228.06876312,-24365.9605631
764,-2007.3373,-19169.5312,-3320.8047,88.3766556,-21176.8685,-3232.4280444,-24409.2965444
765,-1965.8642,-19075.5276,-3360.2156,89.27314272,-21041.3918,-3270.94245728,-24312.3342573
766,-2005.0241,-19156.5122,-3331.3231,88.14340584,-21161.5363,-3243.17969416,-24404.7159942
767,-2017.1674,-19084.0961,-3362.8264,88.41622392,-21101.2635,-3274.41017608,-24375.6736761
768,-2021.3311,-19138.634,-3333.7175,89.6968872,-21159.9651,-3244.0206128,-24403.9857128
769,-1997.56,-19184.9423,-3292.7382,89.2798848,-21182.5023,-3203.4583152,-24385.9606152
770,-1998.4104,-19178.7237,-3279.9259,89.49917016,-21177.1341,-3190.42672984,-24367.5608298
771,-1978.8333,-19194.2815,-3293.7304,90.13082472,-21173.1148,-3203.59957528,-24376.7143753
772,-2042.9039,-19061.4454,-3373.646,88.46677656,-21104.3493,-3285.17922344,-24389.5285234
773,-1978.1842,-19111.5021,-3362.2965,91.50202152,-21089.6863,-3270.79447848,-24360.4807785
774,-1996.8922,-19134.6851,-3383.6655,91.37814624,-21131.5773,-3292.28735376,-24423.8646538
775,-1975.5051,-19073.2467,-3376.5101,90.80949888,-21048.7518,-3285.70060112,-24334.4524011
776,-1987.3605,-19058.562,-3356.0221,91.70783424,-21045.9225,-3264.31426576,-24310.2367658
777,-1983.9294,-19111.5195,-3361.8481,90.96468408,-21095.4489,-3270.88341592,-24366.3323159
778,-1994.3557,-19064.1902,-3388.915,90.77309136,-21058.5459,-3298.14190864,-24356.6878086
779,-1996.9281,-19127.262,-3346.3058,90.27822672,-21124.1901,-3256.02757328,-24380.2176733
780,-1984.2266,-19074.8025,-3382.5651,89.88432696,-21059.0291,-3292.68077304,-24351.709873
781,-2009.1778,-19048.317,-3402.388,89.06835816,-21057.4948,-3313.31964184,-24370.8144418
782,-1965.7053,-19114.9234,-3377.5598,92.93391504,-21080.6287,-3284.62588496,-24365.254585
783,-2003.2675,-19090.864,-3335.7179,88.95765384,-21094.1315,-3246.76024616,-24340.8917462
784,-1988.1923,-19119.9417,-3356.9703,90.07606584,-21108.134,-3266.89423416,-24375.0282342
785,-1999.4578,-18995.0225,-3414.9736,89.71122888,-20994.4803,-3325.26237112,-24319.7426711
786,-1973.5579,-19094.6007,-3352.3842,90.00795096,-21068.1586,-3262.37624904,-24330.534849
787,-1980.8014,-19062.3371,-3379.3434,89.5800924,-21043.1385,-3289.7633076,-24332.9018076
788,-1965.4248,-19034.8439,-3429.3179,91.06829496,-21000.2687,-3338.24960504,-24338.518305
789,-1973.0775,-19093.0722,-3365.5908,90.00785232,-21066.1497,-3275.58294768,-24341.7326477
790,-1993.1134,-19091.8314,-3390.2796,91.804464,-21084.9448,-3298.475136,-24383.419936
791,-2001.2839,-19024.9894,-3385.9338,90.06775272,-21026.2733,-3295.86604728,-24322.1393473
792,-1986.4646,-19074.0766,-3355.3174,90.33923232,-21060.5412,-3264.97816768,-24325.5193677
793,-2013.9942,-19151.813,-3350.0131,89.43939792,-21165.8072,-3260.57370208,-24426.3809021
794,-1981.1565,-19068.2499,-3413.83,91.34789112,-21049.4064,-3322.48210888,-24371.8885089
795,-1971.391,-19148.7285,-3351.7924,90.00467496,-21120.1195,-3261.78772504,-24381.907225
796,-1977.6758,-19159.2861,-3319.8282,89.6227092,-21136.9619,-3230.2054908,-24367.1673908
797,-1996.3065,-19073.5298,-3346.1967,90.76944528,-21069.8363,-3255.42725472,-24325.2635547
798,-1960.9544,-19122.5169,-3331.365,89.83813248,-21083.4713,-3241.52686752,-24324.9981675
799,-1978.1867,-19064.0552,-3381.6248,92.25295344,-21042.2419,-3289.37184656,-24331.6137466
800,-1967.0978,-19072.3838,-3359.8016,91.02566736,-21039.4816,-3268.77593264,-24308.2575326
801,-2008.1419,-19089.806,-3338.683,90.37409688,-21097.9479,-3248.30890312,-24346.2568031
802,-1998.9775,-19116.7945,-3329.1387,89.10908568,-21115.772,-3240.02961432,-24355.8016143
803,-1987.7037,-19089.1516,-3385.9685,89.43593976,-21076.8553,-3296.53256024,-24373.3878602
804,-1961.9813,-19062.42,-3415.6383,91.81132488,-21024.4013,-3323.82697512,-24348.2282751
805,-1954.7396,-19047.9761,-3407.4093,91.16316864,-21002.7157,-3316.24613136,-24318.9618314
806,-2013.3328,-18957.758,-3432.263,89.50132368,-20971.0908,-3342.76167632,-24313.8524763
807,-1986.4521,-19091.702,-3389.1375,89.4555108,-21078.1541,-3299.6819892,-24377.8360892
808,-2022.6723,-19110.0808,-3381.1671,87.17585544,-21132.7531,-3293.99124456,-24426.7443446
809,-1986.2031,-19150.8364,-3355.5164,89.90027712,-21137.0395,-3265.61612288,-24402.6556229
810,-1964.4385,-19029.9051,-3410.3749,90.23906304,-20994.3436,-3320.13583696,-24314.479437
811,-1990.5489,-18981.578,-3480.3917,90.33980328,-20972.1269,-3390.05189672,-24362.1787967
812,-1999.2017,-19018.8946,-3419.0657,91.4656572,-21018.0963,-3327.6000428,-24345.6963428
813,-1951.5612,-19218.2166,-3334.6505,90.71266608,-21169.7778,-3243.93783392,-24413.7156339
814,-1982.6375,-19031.8258,-3417.8757,91.0120212,-21014.4633,-3326.8636788,-24341.3269788
815,-1975.6864,-19039.4311,-3431.1836,89.82344664,-21015.1175,-3341.36015336,-24356.4776534
816,-1951.629,-19095.1686,-3384.6958,91.8427104,-21046.7976,-3292.8530896,-24339.6506896
817,-1985.6415,-19071.6827,-3432.1666,90.21708648,-21057.3242,-3341.94951352,-24399.2737135
818,-1974.0001,-19130.3068,-3391.247,90.3464316,-21104.3069,-3300.9005684,-24405.2074684
819,-1986.7193,-18977.0524,-3482.2883,90.50942592,-20963.7717,-3391.77887408,-24355.5505741
820,-2021.7587,-18951.785,-3468.0712,88.50733776,-20973.5437,-3379.56386224,-24353.1075622
821,-2018.9519,-19022.4791,-3452.9617,89.32798296,-21041.431,-3363.63371704,-24405.064717
